year;month;day;hour;minute;tweets;related;rainfall (mm/30min);Normalized year;Normalized month;Normalized day;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
2016;1;13;6;0;5;0;0.0;1.0;0.5;0.41935483870967744;0.2608695652173913;0.0;0.045871559633027525;0.0;0.0;0.0;0
2016;1;8;8;0;33;0;0.0;1.0;0.5;0.25806451612903225;0.34782608695652173;0.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;28;17;0;42;0;0.0;1.0;0.5;0.9032258064516129;0.7391304347826086;0.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;30;6;0;16;0;0.2;1.0;0.5;0.967741935483871;0.2608695652173913;0.0;0.14678899082568808;0.0;0.008406893652795292;0.0;0
2016;1;15;5;0;6;0;0.2;1.0;0.5;0.4838709677419355;0.21739130434782608;0.0;0.05504587155963303;0.0;0.008406893652795292;0.2;0
2016;1;13;8;0;19;1;0.0;1.0;0.5;0.41935483870967744;0.34782608695652173;0.0;0.1743119266055046;0.25;0.0;0.0;0
2016;1;10;15;0;55;0;0.0;1.0;0.5;0.3225806451612903;0.6521739130434783;0.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;8;21;30;37;0;0.0;1.0;0.5;0.25806451612903225;0.9130434782608695;1.0;0.3394495412844037;0.0;0.0;0.0;0
2016;1;8;0;30;34;0;0.0;1.0;0.5;0.25806451612903225;0.0;1.0;0.3119266055045872;0.0;0.0;0.0;0
2016;1;29;1;30;11;0;0.0;1.0;0.5;0.9354838709677419;0.043478260869565216;1.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;28;9;30;39;0;0.0;1.0;0.5;0.9032258064516129;0.391304347826087;1.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;24;10;30;45;0;0.0;1.0;0.5;0.7741935483870968;0.43478260869565216;1.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;29;18;30;54;0;0.0;1.0;0.5;0.9354838709677419;0.782608695652174;1.0;0.4954128440366973;0.0;0.0;0.0;0
2016;1;7;22;0;49;0;0.0;1.0;0.5;0.22580645161290322;0.9565217391304348;0.0;0.44954128440366975;0.0;0.0;0.0;0
2016;1;7;17;0;30;0;0.0;1.0;0.5;0.22580645161290322;0.7391304347826086;0.0;0.27522935779816515;0.0;0.0;0.0;0
2016;1;26;18;0;52;0;0.0;1.0;0.5;0.8387096774193549;0.782608695652174;0.0;0.47706422018348627;0.0;0.0;0.0;0
2016;1;20;12;0;43;0;0.0;1.0;0.5;0.6451612903225806;0.5217391304347826;0.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;1;8;0;9;0;0.0;1.0;0.5;0.03225806451612903;0.34782608695652173;0.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;4;15;30;27;0;0.0;1.0;0.5;0.12903225806451613;0.6521739130434783;1.0;0.24770642201834864;0.0;0.0;0.0;0
2016;1;6;12;0;44;0;0.0;1.0;0.5;0.1935483870967742;0.5217391304347826;0.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;17;19;0;78;0;0.0;1.0;0.5;0.5483870967741935;0.8260869565217391;0.0;0.7155963302752294;0.0;0.0;0.0;0
2016;1;20;18;30;53;0;0.0;1.0;0.5;0.6451612903225806;0.782608695652174;1.0;0.48623853211009177;0.0;0.0;0.0;0
2016;1;17;8;30;14;0;0.0;1.0;0.5;0.5483870967741935;0.34782608695652173;1.0;0.12844036697247707;0.0;0.0;0.0;0
2016;1;3;23;0;40;0;0.0;1.0;0.5;0.0967741935483871;1.0;0.0;0.3669724770642202;0.0;0.0;0.0;0
2016;1;12;12;30;45;0;0.0;1.0;0.5;0.3870967741935484;0.5217391304347826;1.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;13;14;30;36;0;0.0;1.0;0.5;0.41935483870967744;0.6086956521739131;1.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;25;0;0;58;0;0.0;1.0;0.5;0.8064516129032258;0.0;0.0;0.5321100917431193;0.0;0.0;0.0;0
2016;1;16;23;0;63;0;0.0;1.0;0.5;0.5161290322580645;1.0;0.0;0.5779816513761468;0.0;0.0;0.0;0
2016;1;12;17;0;57;1;0.0;1.0;0.5;0.3870967741935484;0.7391304347826086;0.0;0.5229357798165137;0.25;0.0;0.0;0
2016;1;3;23;30;34;0;0.0;1.0;0.5;0.0967741935483871;1.0;1.0;0.3119266055045872;0.0;0.0;0.0;0
2016;1;31;15;30;69;0;0.0;1.0;0.5;1.0;0.6521739130434783;1.0;0.6330275229357798;0.0;0.0;0.0;0
2016;1;28;0;30;27;0;0.0;1.0;0.5;0.9032258064516129;0.0;1.0;0.24770642201834864;0.0;0.0;0.0;0
2016;1;5;18;0;48;0;0.0;1.0;0.5;0.16129032258064516;0.782608695652174;0.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;13;2;0;14;0;0.0;1.0;0.5;0.41935483870967744;0.08695652173913043;0.0;0.12844036697247707;0.0;0.0;0.0;0
2016;1;9;14;30;55;1;0.0;1.0;0.5;0.2903225806451613;0.6086956521739131;1.0;0.5045871559633027;0.25;0.0;0.0;0
2016;1;7;20;30;57;0;0.0;1.0;0.5;0.22580645161290322;0.8695652173913043;1.0;0.5229357798165137;0.0;0.0;0.0;0
2016;1;7;7;30;21;0;0.0;1.0;0.5;0.22580645161290322;0.30434782608695654;1.0;0.1926605504587156;0.0;0.0;0.0;0
2016;1;24;9;0;13;0;0.0;1.0;0.5;0.7741935483870968;0.391304347826087;0.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;29;9;30;29;0;0.0;1.0;0.5;0.9354838709677419;0.391304347826087;1.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;18;21;30;47;0;0.0;1.0;0.5;0.5806451612903226;0.9130434782608695;1.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;29;19;0;41;0;0.0;1.0;0.5;0.9354838709677419;0.8260869565217391;0.0;0.3761467889908257;0.0;0.0;0.0;0
2016;1;25;10;0;77;0;0.0;1.0;0.5;0.8064516129032258;0.43478260869565216;0.0;0.7064220183486238;0.0;0.0;0.0;0
2016;1;24;17;0;59;1;0.0;1.0;0.5;0.7741935483870968;0.7391304347826086;0.0;0.5412844036697247;0.25;0.0;0.0;0
2016;1;13;0;30;27;0;0.0;1.0;0.5;0.41935483870967744;0.0;1.0;0.24770642201834864;0.0;0.0;0.0;0
2016;1;11;13;30;40;0;0.0;1.0;0.5;0.3548387096774194;0.5652173913043478;1.0;0.3669724770642202;0.0;0.0;0.0;0
2016;1;16;15;0;75;0;0.0;1.0;0.5;0.5161290322580645;0.6521739130434783;0.0;0.6880733944954128;0.0;0.0;0.0;0
2016;1;1;3;30;25;0;0.0;1.0;0.5;0.03225806451612903;0.13043478260869565;1.0;0.22935779816513763;0.0;0.0;0.0;0
2016;1;24;0;0;49;0;0.0;1.0;0.5;0.7741935483870968;0.0;0.0;0.44954128440366975;0.0;0.0;0.0;0
2016;1;10;19;30;55;0;0.0;1.0;0.5;0.3225806451612903;0.8260869565217391;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;7;18;30;59;0;0.0;1.0;0.5;0.22580645161290322;0.782608695652174;1.0;0.5412844036697247;0.0;0.0;0.0;0
2016;1;1;4;30;9;0;0.0;1.0;0.5;0.03225806451612903;0.17391304347826086;1.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;20;22;0;44;0;0.0;1.0;0.5;0.6451612903225806;0.9565217391304348;0.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;25;22;0;64;0;8.07;1.0;0.5;0.8064516129032258;0.9565217391304348;0.0;0.5871559633027523;0.0;0.33921815889029006;0.0;0
2016;2;1;1;0;0;0;0.0;1.0;1.0;0.03225806451612903;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0
2016;1;1;21;30;39;0;0.59;1.0;0.5;0.03225806451612903;0.9130434782608695;1.0;0.3577981651376147;0.0;0.024800336275746113;0.59;0
2016;1;12;9;0;23;2;0.0;1.0;0.5;0.3870967741935484;0.391304347826087;0.0;0.21100917431192662;0.5;0.0;0.0;0
2016;1;6;3;0;7;0;0.0;1.0;0.5;0.1935483870967742;0.13043478260869565;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;3;22;0;18;0;0.0;1.0;0.5;0.0967741935483871;0.9565217391304348;0.0;0.1651376146788991;0.0;0.0;0.0;0
2016;1;13;9;30;31;1;0.0;1.0;0.5;0.41935483870967744;0.391304347826087;1.0;0.28440366972477066;0.25;0.0;0.0;0
2016;1;27;23;0;45;2;0.2;1.0;0.5;0.8709677419354839;1.0;0.0;0.41284403669724773;0.5;0.008406893652795292;0.0;0
2016;1;29;7;0;5;0;0.0;1.0;0.5;0.9354838709677419;0.30434782608695654;0.0;0.045871559633027525;0.0;0.0;0.0;0
2016;1;23;4;30;7;0;0.0;1.0;0.5;0.7419354838709677;0.17391304347826086;1.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;29;6;30;7;0;0.0;1.0;0.5;0.9354838709677419;0.2608695652173913;1.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;13;4;30;3;0;0.0;1.0;0.5;0.41935483870967744;0.17391304347826086;1.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;31;13;0;56;0;0.0;1.0;0.5;1.0;0.5652173913043478;0.0;0.5137614678899083;0.0;0.0;0.0;0
2016;1;24;8;0;13;0;0.0;1.0;0.5;0.7741935483870968;0.34782608695652173;0.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;29;18;0;70;0;0.0;1.0;0.5;0.9354838709677419;0.782608695652174;0.0;0.6422018348623854;0.0;0.0;0.0;0
2016;1;8;22;0;42;0;0.0;1.0;0.5;0.25806451612903225;0.9565217391304348;0.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;7;15;0;26;0;0.0;1.0;0.5;0.22580645161290322;0.6521739130434783;0.0;0.23853211009174313;0.0;0.0;0.0;0
2016;1;10;7;0;6;0;0.0;1.0;0.5;0.3225806451612903;0.30434782608695654;0.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;7;17;30;48;0;0.0;1.0;0.5;0.22580645161290322;0.7391304347826086;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;23;17;30;63;0;0.0;1.0;0.5;0.7419354838709677;0.7391304347826086;1.0;0.5779816513761468;0.0;0.0;0.0;0
2016;1;23;23;0;47;0;0.0;1.0;0.5;0.7419354838709677;1.0;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;9;22;0;0;0;0.98;1.0;0.5;0.2903225806451613;0.9565217391304348;0.0;0.0;0.0;0.04119377889869693;0.4;0
2016;1;12;14;30;32;0;0.2;1.0;0.5;0.3870967741935484;0.6086956521739131;1.0;0.29357798165137616;0.0;0.008406893652795292;0.0;0
2016;1;13;11;0;44;0;0.0;1.0;0.5;0.41935483870967744;0.4782608695652174;0.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;19;21;30;67;0;0.0;1.0;0.5;0.6129032258064516;0.9130434782608695;1.0;0.6146788990825688;0.0;0.0;0.0;0
2016;1;16;19;30;71;0;0.0;1.0;0.5;0.5161290322580645;0.8260869565217391;1.0;0.6513761467889908;0.0;0.0;0.0;0
2016;1;26;5;0;3;0;0.0;1.0;0.5;0.8387096774193549;0.21739130434782608;0.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;25;13;30;108;0;0.0;1.0;0.5;0.8064516129032258;0.5652173913043478;1.0;0.9908256880733946;0.0;0.0;0.0;0
2016;1;5;19;30;58;0;0.0;1.0;0.5;0.16129032258064516;0.8260869565217391;1.0;0.5321100917431193;0.0;0.0;0.0;0
2016;1;15;16;30;45;0;0.0;1.0;0.5;0.4838709677419355;0.6956521739130435;1.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;29;22;0;66;0;0.0;1.0;0.5;0.9354838709677419;0.9565217391304348;0.0;0.6055045871559633;0.0;0.0;0.0;0
2016;1;21;1;0;17;0;0.0;1.0;0.5;0.6774193548387096;0.043478260869565216;0.0;0.1559633027522936;0.0;0.0;0.0;0
2016;1;17;5;0;6;0;0.0;1.0;0.5;0.5483870967741935;0.21739130434782608;0.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;2;11;0;20;0;0.2;1.0;0.5;0.06451612903225806;0.4782608695652174;0.0;0.1834862385321101;0.0;0.008406893652795292;0.0;0
2016;1;9;6;30;3;0;0.0;1.0;0.5;0.2903225806451613;0.2608695652173913;1.0;0.027522935779816515;0.0;0.0;0.0;0
2016;1;13;3;30;4;0;0.0;1.0;0.5;0.41935483870967744;0.13043478260869565;1.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;21;6;0;7;0;0.0;1.0;0.5;0.6774193548387096;0.2608695652173913;0.0;0.06422018348623854;0.0;0.0;0.0;0
2016;1;5;11;30;39;0;0.0;1.0;0.5;0.16129032258064516;0.4782608695652174;1.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;22;1;0;29;0;0.0;1.0;0.5;0.7096774193548387;0.043478260869565216;0.0;0.26605504587155965;0.0;0.0;0.0;0
2016;1;27;18;30;46;3;0.0;1.0;0.5;0.8709677419354839;0.782608695652174;1.0;0.42201834862385323;0.75;0.0;0.39;0
2016;1;12;6;0;10;1;1.18;1.0;0.5;0.3870967741935484;0.2608695652173913;0.0;0.09174311926605505;0.25;0.049600672551492225;0.0;0
2016;1;27;22;0;43;0;0.79;1.0;0.5;0.8709677419354839;0.9565217391304348;0.0;0.3944954128440367;0.0;0.03320722992854141;0.6;0
2016;1;14;14;30;35;0;0.0;1.0;0.5;0.45161290322580644;0.6086956521739131;1.0;0.3211009174311927;0.0;0.0;0.0;0
2016;1;2;20;30;0;0;0.2;1.0;0.5;0.06451612903225806;0.8695652173913043;1.0;0.0;0.0;0.008406893652795292;0.0;0
2016;2;1;0;30;0;0;0.0;1.0;1.0;0.03225806451612903;0.0;1.0;0.0;0.0;0.0;0.0;0
2016;1;21;22;0;47;0;0.0;1.0;0.5;0.6774193548387096;0.9565217391304348;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;23;19;0;61;0;0.0;1.0;0.5;0.7419354838709677;0.8260869565217391;0.0;0.5596330275229358;0.0;0.0;0.0;0
2016;1;28;10;0;36;0;0.0;1.0;0.5;0.9032258064516129;0.43478260869565216;0.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;28;23;0;58;0;0.0;1.0;0.5;0.9032258064516129;1.0;0.0;0.5321100917431193;0.0;0.0;0.0;0
2016;1;14;5;0;4;0;0.0;1.0;0.5;0.45161290322580644;0.21739130434782608;0.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;22;10;0;35;0;0.0;1.0;0.5;0.7096774193548387;0.43478260869565216;0.0;0.3211009174311927;0.0;0.0;0.0;0
2016;1;29;23;30;55;0;0.0;1.0;0.5;0.9354838709677419;1.0;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;31;7;0;11;0;0.0;1.0;0.5;1.0;0.30434782608695654;0.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;6;18;30;44;0;0.0;1.0;0.5;0.1935483870967742;0.782608695652174;1.0;0.4036697247706422;0.0;0.0;0.0;0
2016;1;28;10;30;32;0;0.0;1.0;0.5;0.9032258064516129;0.43478260869565216;1.0;0.29357798165137616;0.0;0.0;0.0;0
2016;1;8;15;0;39;0;0.0;1.0;0.5;0.25806451612903225;0.6521739130434783;0.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;14;1;0;10;0;0.0;1.0;0.5;0.45161290322580644;0.043478260869565216;0.0;0.09174311926605505;0.0;0.0;0.0;0
2016;1;1;3;0;23;0;0.0;1.0;0.5;0.03225806451612903;0.13043478260869565;0.0;0.21100917431192662;0.0;0.0;0.0;0
2016;1;1;5;0;8;0;0.0;1.0;0.5;0.03225806451612903;0.21739130434782608;0.0;0.07339449541284404;0.0;0.0;0.0;0
2016;1;7;13;30;69;0;0.0;1.0;0.5;0.22580645161290322;0.5652173913043478;1.0;0.6330275229357798;0.0;0.0;0.0;0
2016;1;14;15;0;32;0;0.0;1.0;0.5;0.45161290322580644;0.6521739130434783;0.0;0.29357798165137616;0.0;0.0;0.0;0
2016;1;30;14;30;57;0;0.0;1.0;0.5;0.967741935483871;0.6086956521739131;1.0;0.5229357798165137;0.0;0.0;0.0;0
2016;1;31;14;30;72;0;0.0;1.0;0.5;1.0;0.6086956521739131;1.0;0.6605504587155964;0.0;0.0;0.0;0
2016;1;5;13;30;55;0;0.0;1.0;0.5;0.16129032258064516;0.5652173913043478;1.0;0.5045871559633027;0.0;0.0;0.0;0
2016;1;23;0;0;37;0;0.0;1.0;0.5;0.7419354838709677;0.0;0.0;0.3394495412844037;0.0;0.0;0.0;0
2016;1;1;15;30;38;0;0.0;1.0;0.5;0.03225806451612903;0.6521739130434783;1.0;0.3486238532110092;0.0;0.0;0.0;0
2016;1;23;10;30;36;0;0.0;1.0;0.5;0.7419354838709677;0.43478260869565216;1.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;22;18;30;54;0;0.0;1.0;0.5;0.7096774193548387;0.782608695652174;1.0;0.4954128440366973;0.0;0.0;0.0;0
2016;1;14;22;0;37;0;2.94;1.0;0.5;0.45161290322580644;0.9565217391304348;0.0;0.3394495412844037;0.0;0.1235813366960908;2.55;1
2016;1;14;9;0;32;1;0.0;1.0;0.5;0.45161290322580644;0.391304347826087;0.0;0.29357798165137616;0.25;0.0;0.0;0
2016;1;16;10;30;28;0;0.0;1.0;0.5;0.5161290322580645;0.43478260869565216;1.0;0.25688073394495414;0.0;0.0;0.0;0
2016;1;17;22;0;72;0;0.0;1.0;0.5;0.5483870967741935;0.9565217391304348;0.0;0.6605504587155964;0.0;0.0;0.0;0
2016;1;14;2;0;16;0;0.0;1.0;0.5;0.45161290322580644;0.08695652173913043;0.0;0.14678899082568808;0.0;0.0;0.0;0
2016;1;31;3;30;18;0;0.0;1.0;0.5;1.0;0.13043478260869565;1.0;0.1651376146788991;0.0;0.0;0.0;0
2016;1;6;10;0;36;0;0.0;1.0;0.5;0.1935483870967742;0.43478260869565216;0.0;0.3302752293577982;0.0;0.0;0.0;0
2016;1;1;14;30;50;0;0.0;1.0;0.5;0.03225806451612903;0.6086956521739131;1.0;0.45871559633027525;0.0;0.0;0.0;0
2016;1;8;2;0;11;0;0.0;1.0;0.5;0.25806451612903225;0.08695652173913043;0.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;13;0;0;33;0;0.0;1.0;0.5;0.41935483870967744;0.0;0.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;2;1;30;6;0;0.0;1.0;0.5;0.06451612903225806;0.043478260869565216;1.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;3;7;0;4;0;0.0;1.0;0.5;0.0967741935483871;0.30434782608695654;0.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;8;8;30;26;0;0.0;1.0;0.5;0.25806451612903225;0.34782608695652173;1.0;0.23853211009174313;0.0;0.0;0.0;0
2016;1;2;5;30;0;0;0.0;1.0;0.5;0.06451612903225806;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0
2016;1;17;14;0;56;0;0.0;1.0;0.5;0.5483870967741935;0.6086956521739131;0.0;0.5137614678899083;0.0;0.0;0.0;0
2016;1;5;12;30;56;0;0.0;1.0;0.5;0.16129032258064516;0.5217391304347826;1.0;0.5137614678899083;0.0;0.0;0.0;0
2016;1;3;14;0;30;0;0.0;1.0;0.5;0.0967741935483871;0.6086956521739131;0.0;0.27522935779816515;0.0;0.0;0.0;0
2016;1;23;0;30;34;0;0.0;1.0;0.5;0.7419354838709677;0.0;1.0;0.3119266055045872;0.0;0.0;0.0;0
2016;1;16;3;0;12;0;0.0;1.0;0.5;0.5161290322580645;0.13043478260869565;0.0;0.11009174311926606;0.0;0.0;0.0;0
2016;1;2;14;0;22;0;0.0;1.0;0.5;0.06451612903225806;0.6086956521739131;0.0;0.2018348623853211;0.0;0.0;0.0;0
2016;1;17;0;0;51;0;0.0;1.0;0.5;0.5483870967741935;0.0;0.0;0.46788990825688076;0.0;0.0;0.0;0
2016;1;15;19;30;71;0;0.2;1.0;0.5;0.4838709677419355;0.8260869565217391;1.0;0.6513761467889908;0.0;0.008406893652795292;0.0;0
2016;1;2;0;30;11;0;0.0;1.0;0.5;0.06451612903225806;0.0;1.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;27;3;30;2;0;0.0;1.0;0.5;0.8709677419354839;0.13043478260869565;1.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;11;23;30;28;0;0.0;1.0;0.5;0.3548387096774194;1.0;1.0;0.25688073394495414;0.0;0.0;0.2;0
2016;1;21;10;0;31;0;0.0;1.0;0.5;0.6774193548387096;0.43478260869565216;0.0;0.28440366972477066;0.0;0.0;0.0;0
2016;1;25;16;30;80;0;0.0;1.0;0.5;0.8064516129032258;0.6956521739130435;1.0;0.7339449541284404;0.0;0.0;0.0;0
2016;1;18;16;30;43;0;0.0;1.0;0.5;0.5806451612903226;0.6956521739130435;1.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;22;2;30;16;0;0.0;1.0;0.5;0.7096774193548387;0.08695652173913043;1.0;0.14678899082568808;0.0;0.0;0.0;0
2016;1;12;4;30;3;0;0.0;1.0;0.5;0.3870967741935484;0.17391304347826086;1.0;0.027522935779816515;0.0;0.0;1.57;0
2016;1;25;4;0;11;0;0.0;1.0;0.5;0.8064516129032258;0.17391304347826086;0.0;0.10091743119266056;0.0;0.0;0.0;0
2016;1;13;15;30;42;0;0.0;1.0;0.5;0.41935483870967744;0.6521739130434783;1.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;10;18;30;48;0;0.0;1.0;0.5;0.3225806451612903;0.782608695652174;1.0;0.44036697247706424;0.0;0.0;0.0;0
2016;1;17;17;0;81;0;0.0;1.0;0.5;0.5483870967741935;0.7391304347826086;0.0;0.7431192660550459;0.0;0.0;0.0;0
2016;1;27;10;30;39;0;0.0;1.0;0.5;0.8709677419354839;0.43478260869565216;1.0;0.3577981651376147;0.0;0.0;0.0;0
2016;1;23;6;30;9;0;0.0;1.0;0.5;0.7419354838709677;0.2608695652173913;1.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;27;8;0;20;0;0.0;1.0;0.5;0.8709677419354839;0.34782608695652173;0.0;0.1834862385321101;0.0;0.0;0.0;0
2016;1;2;8;0;5;0;0.0;1.0;0.5;0.06451612903225806;0.34782608695652173;0.0;0.045871559633027525;0.0;0.0;0.79;0
2016;1;19;3;30;4;0;0.0;1.0;0.5;0.6129032258064516;0.13043478260869565;1.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;3;0;0;0;0;0.0;1.0;0.5;0.0967741935483871;0.0;0.0;0.0;0.0;0.0;0.2;0
2016;1;14;23;0;41;0;1.77;1.0;0.5;0.45161290322580644;1.0;0.0;0.3761467889908257;0.0;0.07440100882723834;1.97;0
2016;1;15;12;30;59;3;0.2;1.0;0.5;0.4838709677419355;0.5217391304347826;1.0;0.5412844036697247;0.75;0.008406893652795292;0.2;0
2016;1;5;3;0;6;0;0.0;1.0;0.5;0.16129032258064516;0.13043478260869565;0.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;6;22;0;41;0;0.0;1.0;0.5;0.1935483870967742;0.9565217391304348;0.0;0.3761467889908257;0.0;0.0;0.0;0
2016;1;8;13;30;44;1;0.0;1.0;0.5;0.25806451612903225;0.5652173913043478;1.0;0.4036697247706422;0.25;0.0;0.0;0
2016;1;11;21;30;59;0;0.0;1.0;0.5;0.3548387096774194;0.9130434782608695;1.0;0.5412844036697247;0.0;0.0;0.0;0
2016;1;17;16;0;57;0;0.0;1.0;0.5;0.5483870967741935;0.6956521739130435;0.0;0.5229357798165137;0.0;0.0;0.0;0
2016;1;29;2;30;10;0;0.0;1.0;0.5;0.9354838709677419;0.08695652173913043;1.0;0.09174311926605505;0.0;0.0;0.0;0
2016;1;4;21;0;45;0;0.0;1.0;0.5;0.12903225806451613;0.9130434782608695;0.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;22;4;30;4;0;0.0;1.0;0.5;0.7096774193548387;0.17391304347826086;1.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;3;9;0;6;0;0.0;1.0;0.5;0.0967741935483871;0.391304347826087;0.0;0.05504587155963303;0.0;0.0;0.0;0
2016;1;1;23;0;17;0;0.0;1.0;0.5;0.03225806451612903;1.0;0.0;0.1559633027522936;0.0;0.0;0.2;0
2016;1;23;1;30;13;0;0.0;1.0;0.5;0.7419354838709677;0.043478260869565216;1.0;0.11926605504587157;0.0;0.0;0.0;0
2016;1;5;8;0;21;0;0.0;1.0;0.5;0.16129032258064516;0.34782608695652173;0.0;0.1926605504587156;0.0;0.0;0.0;0
2016;1;20;0;30;18;0;0.0;1.0;0.5;0.6451612903225806;0.0;1.0;0.1651376146788991;0.0;0.0;0.0;0
2016;1;2;4;0;2;0;0.0;1.0;0.5;0.06451612903225806;0.17391304347826086;0.0;0.01834862385321101;0.0;0.0;0.0;0
2016;1;12;10;30;46;0;0.99;1.0;0.5;0.3870967741935484;0.43478260869565216;1.0;0.42201834862385323;0.0;0.0416141235813367;1.58;0
2016;1;25;12;0;96;0;0.0;1.0;0.5;0.8064516129032258;0.5217391304347826;0.0;0.8807339449541285;0.0;0.0;0.0;0
2016;1;24;18;30;70;0;0.0;1.0;0.5;0.7741935483870968;0.782608695652174;1.0;0.6422018348623854;0.0;0.0;0.0;0
2016;1;18;13;0;58;0;0.0;1.0;0.5;0.5806451612903226;0.5652173913043478;0.0;0.5321100917431193;0.0;0.0;0.0;0
2016;1;18;3;30;9;0;0.0;1.0;0.5;0.5806451612903226;0.13043478260869565;1.0;0.08256880733944955;0.0;0.0;0.0;0
2016;1;4;21;30;42;0;0.0;1.0;0.5;0.12903225806451613;0.9130434782608695;1.0;0.3853211009174312;0.0;0.0;0.0;0
2016;1;3;22;30;33;0;0.0;1.0;0.5;0.0967741935483871;0.9565217391304348;1.0;0.30275229357798167;0.0;0.0;0.0;0
2016;1;20;21;0;58;0;0.0;1.0;0.5;0.6451612903225806;0.9130434782608695;0.0;0.5321100917431193;0.0;0.0;0.0;0
2016;1;2;18;0;25;1;0.4;1.0;0.5;0.06451612903225806;0.782608695652174;0.0;0.22935779816513763;0.25;0.016813787305590584;0.2;0
2016;1;26;2;30;17;0;0.0;1.0;0.5;0.8387096774193549;0.08695652173913043;1.0;0.1559633027522936;0.0;0.0;0.0;0
2016;1;3;6;30;4;0;0.0;1.0;0.5;0.0967741935483871;0.2608695652173913;1.0;0.03669724770642202;0.0;0.0;0.0;0
2016;1;12;8;30;28;1;0.0;1.0;0.5;0.3870967741935484;0.34782608695652173;1.0;0.25688073394495414;0.25;0.0;0.0;0
2016;1;22;19;0;47;0;0.0;1.0;0.5;0.7096774193548387;0.8260869565217391;0.0;0.43119266055045874;0.0;0.0;0.0;0
2016;1;11;2;0;17;0;0.0;1.0;0.5;0.3548387096774194;0.08695652173913043;0.0;0.1559633027522936;0.0;0.0;0.0;0
2016;1;4;12;30;45;0;0.0;1.0;0.5;0.12903225806451613;0.5217391304347826;1.0;0.41284403669724773;0.0;0.0;0.0;0
2016;1;6;6;0;8;0;0.0;1.0;0.5;0.1935483870967742;0.2608695652173913;0.0;0.07339449541284404;0.0;0.0;0.0;0
2016;1;7;11;30;43;0;0.0;1.0;0.5;0.22580645161290322;0.4782608695652174;1.0;0.3944954128440367;0.0;0.0;0.0;0
2016;1;10;9;0;9;0;0.0;1.0;0.5;0.3225806451612903;0.391304347826087;0.0;0.08256880733944955;0.0;0.0;0.0;0
