Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
23;10;0.3957526116249579;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
24;1;0.07652591986404361;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;2;0.24218871006131037;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;3;0.14208666646820156;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
24;4;2.039557650262514;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
24;5;0.2067645210236778;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
24;6;0.9386117871813413;0.959731543624161;0.959731543624161;0.959731543624161;0.959731543624161
24;7;0.4459342452161237;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
24;8;0.14442478311260618;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
24;9;7.821172942277567;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;10;0.09978262257900988;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;1;0.062044491963662324;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;2;0.17738820031382702;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;3;6.654040905922002;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;4;0.2018014506146216;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;5;0.27000663810393377;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
25;6;0.48604948042225976;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;7;0.0691454323923357;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;8;0.11870355539378014;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;9;3.123159485162404;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
