year;month;day;hour;minute;tweets;related;rainfall class;precision;recall;Normalized year;Normalized month;Normalized day;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall class;Normalized precision;Normalized recall;Next batch rainfall class
2016;1;22;0;30;1;0;0.0;0.0;0.0;1.0;0.5;0.7096774193548387;0.0;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;17;14;0;1;0;0.0;0.0;0.0;1.0;0.5;0.5483870967741935;0.6086956521739131;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;19;7;30;0;0;0.0;0.0;0.0;1.0;0.5;0.6129032258064516;0.30434782608695654;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;4;0;0;0;0;0.0;0.0;0.0;1.0;0.5;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;12;7;0;0;0;0.2;0.0;0.0;1.0;0.5;0.3870967741935484;0.30434782608695654;0.0;0.0;0.0;0.005927682276229994;0.0;0.0;0
2016;1;4;3;0;0;0;0.0;0.0;0.0;1.0;0.5;0.12903225806451613;0.13043478260869565;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;24;12;0;2;0;0.0;0.0;0.0;1.0;0.5;0.7741935483870968;0.5217391304347826;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;13;16;0;1;0;0.0;0.0;0.0;1.0;0.5;0.41935483870967744;0.6956521739130435;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;9;13;0;2;0;0.0;0.0;0.0;1.0;0.5;0.2903225806451613;0.5652173913043478;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;29;22;30;4;0;0.0;0.0;0.0;1.0;0.5;0.9354838709677419;0.9565217391304348;1.0;0.21052631578947367;0.0;0.0;0.0;0.0;0
2016;1;17;4;30;0;0;0.0;0.0;0.0;1.0;0.5;0.5483870967741935;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;23;6;0;0;0;0.0;0.0;0.0;1.0;0.5;0.7419354838709677;0.2608695652173913;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;15;4;30;0;0;0.0;0.0;0.0;1.0;0.5;0.4838709677419355;0.17391304347826086;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;7;16;0;2;0;0.0;0.0;0.0;1.0;0.5;0.22580645161290322;0.6956521739130435;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;27;5;30;0;0;0.0;0.0;0.0;1.0;0.5;0.8709677419354839;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;8;8;30;2;0;0.0;0.0;0.0;1.0;0.5;0.25806451612903225;0.34782608695652173;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;22;1;30;2;0;0.0;0.0;0.0;1.0;0.5;0.7096774193548387;0.043478260869565216;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;1;16;30;3;0;0.0;0.0;0.0;1.0;0.5;0.03225806451612903;0.6956521739130435;1.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;16;20;30;5;0;0.0;0.0;0.0;1.0;0.5;0.5161290322580645;0.8695652173913043;1.0;0.2631578947368421;0.0;0.0;0.0;0.0;0
2016;1;22;12;30;0;0;0.0;0.0;0.0;1.0;0.5;0.7096774193548387;0.5217391304347826;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;14;11;30;2;0;0.4;0.0;0.0;1.0;0.5;0.45161290322580644;0.4782608695652174;1.0;0.10526315789473684;0.0;0.011855364552459988;0.0;0.0;0
2016;1;17;5;30;0;0;0.0;0.0;0.0;1.0;0.5;0.5483870967741935;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;22;23;30;3;0;0.0;0.0;0.0;1.0;0.5;0.7096774193548387;1.0;1.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;21;20;30;1;0;0.0;0.0;0.0;1.0;0.5;0.6774193548387096;0.8695652173913043;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;3;17;30;3;0;0.0;0.0;0.0;1.0;0.5;0.0967741935483871;0.7391304347826086;1.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;9;9;30;0;0;0.0;0.0;0.0;1.0;0.5;0.2903225806451613;0.391304347826087;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;5;21;0;16;0;0.0;0.0;0.0;1.0;0.5;0.16129032258064516;0.9130434782608695;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;0
2016;1;29;7;30;1;0;0.0;0.0;0.0;1.0;0.5;0.9354838709677419;0.30434782608695654;1.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;9;21;0;0;0;2.75;0.0;0.0;1.0;0.5;0.2903225806451613;0.9130434782608695;0.0;0.0;0.0;0.08150563129816242;0.0;0.0;1
2016;1;21;2;30;9;0;0.0;0.0;0.0;1.0;0.5;0.6774193548387096;0.08695652173913043;1.0;0.47368421052631576;0.0;0.0;0.0;0.0;0
2016;1;2;5;0;0;0;0.0;0.0;0.0;1.0;0.5;0.06451612903225806;0.21739130434782608;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;12;9;0;1;0;0.0;0.0;0.0;1.0;0.5;0.3870967741935484;0.391304347826087;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0
2016;1;1;18;30;4;0;0.59;0.0;0.0;1.0;0.5;0.03225806451612903;0.782608695652174;1.0;0.21052631578947367;0.0;0.01748666271487848;0.0;0.0;0
2016;1;15;21;0;3;0;0.2;0.0;0.0;1.0;0.5;0.4838709677419355;0.9130434782608695;0.0;0.15789473684210525;0.0;0.005927682276229994;0.0;0.0;0
2016;1;18;2;30;0;0;0.0;0.0;0.0;1.0;0.5;0.5806451612903226;0.08695652173913043;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;29;6;30;0;0;0.0;0.0;0.0;1.0;0.5;0.9354838709677419;0.2608695652173913;1.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;1;5;0;0;0;0.0;0.0;0.0;1.0;0.5;0.03225806451612903;0.21739130434782608;0.0;0.0;0.0;0.0;0.0;0.0;0
2016;1;17;2;30;2;0;0.0;0.0;0.0;1.0;0.5;0.5483870967741935;0.08695652173913043;1.0;0.10526315789473684;0.0;0.0;0.0;0.0;0
2016;1;23;11;0;3;0;0.0;0.0;0.0;1.0;0.5;0.7419354838709677;0.4782608695652174;0.0;0.15789473684210525;0.0;0.0;0.0;0.0;0
2016;1;18;22;0;5;0;0.0;0.0;0.0;1.0;0.5;0.5806451612903226;0.9565217391304348;0.0;0.2631578947368421;0.0;0.0;0.0;0.0;0
2016;1;2;8;30;0;0;0.2;0.0;0.0;1.0;0.5;0.06451612903225806;0.34782608695652173;1.0;0.0;0.0;0.005927682276229994;0.0;0.0;0
2016;1;26;3;30;0;0;0.0;0.0;0.0;1.0;0.5;0.8387096774193549;0.13043478260869565;1.0;0.0;0.0;0.0;0.0;0.0;0
