Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
19;3;4.04463172267216;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;4;2.801206463024311;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;5;6.90266384883192;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
19;6;6.040860612906289;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
19;7;0.07374276851940358;1.0;1.0;1.0;1.0
19;8;0.12785314459576563;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;9;0.5598611439723667;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
19;10;0.30350779121005267;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;1;0.10076368978829414;1.0;1.0;1.0;1.0
21;2;0.08527973931046519;1.0;1.0;1.0;1.0
21;3;0.06634037748283846;1.0;1.0;1.0;1.0
21;4;0.1416899942759048;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
21;5;0.15263706611317593;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;6;0.7510412375236736;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
21;7;1.7998538386615681;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
21;8;0.21831003066048954;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
21;9;0.9990416520407092;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
21;10;0.023704559335004895;1.0;1.0;1.0;1.0
22;1;0.015301564713835935;1.0;1.0;1.0;1.0
22;2;0.02472050730427105;1.0;1.0;1.0;1.0
22;3;0.015516128360491478;1.0;1.0;1.0;1.0
22;4;0.012931265133139651;1.0;1.0;1.0;1.0
22;5;0.015424838741703093;1.0;1.0;1.0;1.0
22;6;0.0171372710502194;1.0;1.0;1.0;1.0
22;7;0.012997269290968094;1.0;1.0;1.0;1.0
22;8;0.016929124834993908;1.0;1.0;1.0;1.0
22;9;0.015411058766716028;1.0;1.0;1.0;1.0
22;10;0.016388461878840306;1.0;1.0;1.0;1.0
23;1;3.2048148174870037;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;2;0.379596232780501;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
23;3;0.03957963237105605;1.0;1.0;1.0;1.0
23;4;0.3661749084212531;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
23;5;0.4288399564116667;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;6;0.5562011980173749;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
23;7;1.4552648335190408;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
23;8;4.053345754283386;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
23;9;5.4049747783271105;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
23;10;0.4071302863694805;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
24;1;0.12267134715438328;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
24;2;0.24472328879088534;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;3;0.14080821693602535;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
24;4;2.4784121891740787;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
24;5;0.2216023281039772;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
24;6;1.0773842537110119;0.959731543624161;0.959731543624161;0.959731543624161;0.959731543624161
24;7;0.6118392437910303;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
24;8;0.19444619961683773;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;9;8.183972132889844;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
24;10;0.10441520953740008;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;1;0.0853097363613803;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;2;0.22190709713668563;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;3;7.729061584042856;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;4;0.2370000063757122;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;5;0.3116233258835341;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
25;6;0.6165625851603057;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;7;0.06329932827357936;1.0;1.0;1.0;1.0
25;8;0.15090919955947887;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
25;9;3.8579865974493814;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
25;10;0.15027560058125045;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
26;1;0.2726638703700474;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
26;2;0.036750936778936615;1.0;1.0;1.0;1.0
26;3;0.023310206692729967;1.0;1.0;1.0;1.0
26;4;0.5003827776790232;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
