year;month;day;hour;minute;tweets;related;rainfall (mm/30min);precision;recall;Next batch rainfall (mm/30min);Next batch rainfall class
2016;1;14;18;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;9;30;4;0;0.0;0.0;0.0;0.2;fraca
2016;1;7;9;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;11;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;18;0;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;16;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;5;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;9;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;12;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;0;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;20;30;27;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;22;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;15;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;3;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;19;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;19;0;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;16;30;11;0;0.0;0.0;0.0;1.18;fraca
2016;1;13;16;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;14;0;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;20;0;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;16;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;10;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;23;0;12;0;0.0;0.0;0.0;0.2;fraca
2016;1;19;7;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;5;30;1;0;0.98;0.0;0.0;0.59;fraca
2016;1;21;6;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;8;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;10;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;23;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;17;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;20;30;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;12;30;14;0;0.0;0.0;0.0;0.2;fraca
2016;1;22;22;0;26;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;6;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;7;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;10;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;8;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;14;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;21;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;14;30;19;0;3.34;0.0;0.0;0.4;fraca
2016;1;9;10;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;18;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;11;0;9;0;1.38;0.0;0.0;0.0;fraca
2016;1;21;7;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;21;30;25;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;1;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;4;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;18;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;5;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;12;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;17;0;15;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;23;12;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;11;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;16;0;30;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;11;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;23;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;16;30;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;7;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;22;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;22;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;23;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;2;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;3;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;15;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;23;30;4;0;1.57;0.0;0.0;0.6;fraca
2016;1;4;8;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;9;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;14;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;15;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;18;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;4;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;14;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;11;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;2;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;21;30;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;26;7;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;10;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;4;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;19;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;1;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;23;0;12;0;2.96;0.0;0.0;0.0;fraca
2016;1;31;11;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;0;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;17;30;10;0;2.17;0.0;0.0;6.5;moderada
2016;1;6;2;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;17;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;7;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;9;0;5;0;0.2;0.0;0.0;0.2;fraca
2016;1;12;18;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;23;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;6;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;10;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;8;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;5;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;11;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;8;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;1;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;13;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;2;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;0;0;10;1;0.2;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;4;9;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;19;30;15;0;0.4;0.0;0.0;0.4;fraca
2016;1;22;14;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;9;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;2;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;15;30;19;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;1;17;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;4;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;8;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;4;0;0;0;3.15;0.0;0.0;0.6;fraca
2016;1;20;2;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;18;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;8;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;5;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;9;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;21;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;5;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;15;30;9;0;0.6;0.0;0.0;0.4;fraca
2016;1;3;9;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;21;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;0;0;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;19;0;10;2;0.2;8.287956770017487e-06;0.0032258064516129032;7.67;moderada
2016;1;7;18;30;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;10;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;4;30;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;28;10;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;12;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;10;0;8;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;2;0;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;11;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;18;30;19;0;0.2;0.0;0.0;0.2;fraca
2016;1;9;16;30;0;0;7.14;0.0;0.0;0.2;fraca
2016;1;25;12;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;18;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;17;0;8;0;0.0;0.0;0.0;0.59;fraca
2016;1;23;18;30;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;11;0;7;0;1.18;0.0;0.0;0.0;fraca
2016;1;6;10;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;22;30;14;0;1.18;0.0;0.0;2.96;moderada
2016;1;4;23;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;13;30;10;0;0.2;0.0;0.0;0.0;fraca
2016;1;4;0;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;4;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;13;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;14;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;15;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;13;0;5;0;0.0;0.0;0.0;0.2;fraca
2016;1;26;3;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;10;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;14;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;13;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;12;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;6;0;5;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;15;13;30;13;1;0.39;4.143978385008743e-06;0.0016129032258064516;0.2;fraca
2016;1;29;14;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;6;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;6;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;21;30;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;22;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;7;0;2;0;2.75;0.0;0.0;0.2;fraca
2016;1;1;12;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;3;0;3;0;0.0;0.0;0.0;0.39;fraca
2016;1;16;1;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;1;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;2;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;16;0;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;9;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;1;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;16;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;19;0;30;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;10;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;12;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;2;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;16;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;11;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;17;0;8;0;0.59;0.0;0.0;0.0;fraca
2016;1;23;9;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;11;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;16;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;21;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;16;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;15;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;18;30;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;8;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;11;0;7;0;0.2;0.0;0.0;0.0;fraca
2016;1;16;22;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;21;0;29;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;23;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;9;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;19;30;25;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;12;30;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;13;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;9;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;4;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;1;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;21;0;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;23;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;22;30;9;0;2.36;0.0;0.0;2.35;fraca
2016;1;4;3;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;11;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;6;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;17;30;41;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;19;30;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;4;30;4;0;0.0;0.0;0.0;0.2;fraca
2016;1;10;23;30;8;0;0.2;0.0;0.0;0.98;fraca
2016;1;26;13;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;4;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;15;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;20;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;7;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;9;30;5;0;0.59;0.0;0.0;0.98;fraca
2016;1;4;11;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;20;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;18;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;20;0;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;6;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;21;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;12;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;3;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;13;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;11;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;18;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;16;0;9;0;0.4;0.0;0.0;0.0;fraca
2016;1;10;3;0;0;0;5.51;0.0;0.0;1.19;fraca
2016;1;21;19;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;10;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;2;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;17;0;21;1;0.0;4.143978385008743e-06;0.0016129032258064516;2.17;fraca
2016;1;20;0;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;3;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;11;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;13;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;23;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;7;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;23;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;1;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;16;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;21;30;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;22;30;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;10;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;9;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;9;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;1;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;18;30;24;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;16;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;2;30;1;0;1.57;0.0;0.0;1.77;fraca
2016;1;7;10;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;20;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;16;0;28;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;1;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;8;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;8;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;4;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;7;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;16;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;16;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;18;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;17;10;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;21;0;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;12;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;4;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;15;30;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;4;14;30;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;5;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;14;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;0;30;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;8;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;4;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;1;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;16;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;9;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;9;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;15;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;15;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;16;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;15;0;17;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;7;0;2;0;0.0;0.0;0.0;0.2;fraca
2016;1;20;8;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;12;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;1;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;17;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;10;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;20;0;24;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;1;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;1;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;18;30;30;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;7;0;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;16;30;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;22;1;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;2;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;14;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;11;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;23;0;18;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;10;0;23;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;10;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;20;0;0;0;1.77;0.0;0.0;1.76;fraca
2016;1;26;11;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;5;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;12;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;5;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;30;14;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;1;30;2;0;0.6;0.0;0.0;0.2;fraca
2016;1;12;17;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;23;0;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;13;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;13;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;5;30;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;1;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;17;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;23;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;15;30;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;3;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;7;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;23;0;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;2;14;0;13;0;0.0;0.0;0.0;0.0;fraca
2016;1;8;21;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;19;0;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;1;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;15;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;20;0;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;6;0;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;17;0;16;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;14;30;22;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;2;30;4;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;0;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;26;20;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;14;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;23;0;9;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;19;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;30;10;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;2;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;6;10;30;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;7;5;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;3;0;4;0;0.2;0.0;0.0;0.0;fraca
2016;1;14;4;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;23;0;10;0;2.35;0.0;0.0;1.57;fraca
2016;1;10;12;30;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;27;23;0;13;0;0.2;0.0;0.0;0.0;fraca
2016;1;17;3;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;15;22;0;11;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;20;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;12;19;0;26;0;0.0;0.0;0.0;0.0;fraca
2016;1;31;22;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;20;0;30;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;10;30;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;5;6;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;6;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;1;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;16;30;29;0;0.0;0.0;0.0;0.0;fraca
2016;1;14;17;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;0;30;14;0;0.0;0.0;0.0;0.0;fraca
2016;1;24;18;0;17;0;6.5;0.0;0.0;0.0;fraca
2016;1;24;3;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;23;30;21;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;15;30;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;11;4;0;4;0;0.2;0.0;0.0;0.79;fraca
2016;1;13;10;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;19;30;0;0;0.0;0.0;0.0;1.77;fraca
2016;1;14;9;0;8;0;0.0;0.0;0.0;0.0;fraca
2016;1;21;16;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;18;30;12;0;0.0;0.0;0.0;0.0;fraca
2016;1;16;5;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;1;0;0;0;0.2;0.0;0.0;0.0;fraca
2016;1;22;0;0;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;29;23;30;20;0;0.0;0.0;0.0;0.0;fraca
2016;1;18;23;0;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;14;0;19;0;0.0;0.0;0.0;0.0;fraca
2016;1;11;21;30;7;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;14;30;15;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;15;30;33;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;5;0;0;0;0.0;0.0;0.0;0.0;fraca
2016;1;28;22;0;10;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;9;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;8;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;27;23;30;12;0;0.0;0.0;0.0;0.2;fraca
2016;1;24;16;0;11;1;0.0;4.143978385008743e-06;0.0016129032258064516;0.0;fraca
2016;1;21;0;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;10;13;30;6;0;0.0;0.0;0.0;0.0;fraca
2016;1;13;5;30;2;0;0.0;0.0;0.0;0.0;fraca
2016;1;1;11;0;1;0;0.0;0.0;0.0;0.0;fraca
2016;1;25;21;30;19;0;0.0;0.0;0.0;0.4;fraca
2016;1;1;2;0;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;3;17;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;19;23;0;5;0;0.0;0.0;0.0;0.0;fraca
2016;1;30;9;30;3;0;0.0;0.0;0.0;0.0;fraca
2016;1;9;8;0;2;0;0.0;0.0;0.0;0.0;fraca
